,peak_start,file
11,26.656507936507936,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
12,29.048163265306123,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
0,0.09287981859410431,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
1,2.4380952380952383,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
2,4.85297052154195,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
3,7.4071655328798185,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
4,9.752380952380953,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
5,12.097596371882085,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
6,14.535691609977324,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
7,16.92734693877551,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
8,19.272562358276645,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
9,21.687437641723356,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
10,24.079092970521543,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
11,26.51718820861678,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
12,28.88562358276644,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659222524.m4a
0,0.06965986394557823,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
1,2.507755102040816,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
2,4.96907029478458,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
3,7.453605442176871,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
4,9.93814058956916,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
5,12.353015873015874,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
6,15.023310657596372,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
7,17.46140589569161,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
8,19.922721088435374,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
9,22.54657596371882,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
10,24.961451247165535,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
11,27.492426303854874,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
12,29.95374149659864,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659192458.m4a
